9.0,SC,1364683920965578753,5.0,1.0
9.0,SC,1095067826061262848,6.0,1.0
9.0,SC,1365320876510560258,7.0,4.0
9.0,SC,1338584496489172992,8.0,3.0
9.0,SC,1336059119174897665,9.0,4.0
9.0,SC,1366561763962073092,10.0,1.0
9.0,SCSA,1362872757109809152,1.0,1.0
9.0,SCSA,1360346403873181707,2.0,4.0
9.0,SCSA,1333873034114064385,3.0,5.0
9.0,SCSA,1366115959623331844,4.0,1.0
9.0,SCSA,1359932980974657536,5.0,5.0
9.0,SCSA,1362069293790162946,6.0,4.0
9.0,SCSA,1364624807220948994,7.0,1.0
9.0,SCSA,1343729046891347968,8.0,5.0
9.0,SCSA,1321455751567532032,9.0,5.0
9.0,SCSA,1347619092417548288,10.0,5.0
10.0,B1,1368317364287180801,1.0,5.0
10.0,B1,1368157353695121412,2.0,5.0
10.0,B1,1369007428696743936,3.0,5.0
10.0,B1,1368241591299760129,4.0,5.0
10.0,B1,1368173264602869761,5.0,5.0
10.0,B1,1368550065502121985,6.0,5.0
10.0,B1,1369382325633638404,7.0,5.0
10.0,B1,1368645394348077067,8.0,5.0
10.0,B1,1368982192194519043,9.0,4.0
10.0,B1,1369259792892633089,10.0,5.0
10.0,CS,1320726746329743363,1.0,5.0
10.0,CS,1351594764056088577,2.0,5.0
10.0,CS,1365731424322478084,3.0,5.0
10.0,CS,1337102280059834370,4.0,4.0
10.0,CS,1368234120082554894,5.0,5.0
10.0,CS,1369087867939659782,6.0,5.0
10.0,CS,1352017720578105346,7.0,4.0
10.0,CS,1350865539091066881,8.0,5.0
10.0,CS,1367862841907294209,9.0,4.0
10.0,CS,1330948472992776193,10.0,5.0
10.0,SC,1368932010971004931,1.0,5.0
10.0,SC,1369325020258983936,2.0,4.0
10.0,SC,1365315820080009221,3.0,4.0
10.0,SC,1368909409775149064,4.0,5.0
10.0,SC,1350483251291451392,5.0,5.0
10.0,SC,1336964656792035329,6.0,4.0
10.0,SC,1367462925250818061,7.0,4.0
10.0,SC,1336810117057179649,8.0,4.0
10.0,SC,1365327872643260420,9.0,3.0
10.0,SC,1337318168277241857,10.0,3.0
10.0,SCSA,1364607745270423556,1.0,3.0
10.0,SCSA,1337077938076979205,2.0,3.0
10.0,SCSA,1369383214062665731,3.0,4.0
10.0,SCSA,1336793663792406530,4.0,3.0
10.0,SCSA,1369386818169372680,5.0,4.0
10.0,SCSA,1369372321736232963,6.0,4.0
10.0,SCSA,1367882927384768524,7.0,5.0
10.0,SCSA,1363551492486008834,8.0,4.0
10.0,SCSA,1369337343270862853,9.0,4.0
10.0,SCSA,1336596712857743361,10.0,3.0
11.0,B1,1360638198573981696,1.0,1.0
11.0,B1,1269640838205902849,1.0,3.0
11.0,B1,1366709249137643523,1.0,5.0
11.0,B1,1367946423736537089,2.0,1.0
11.0,B1,1363548342832218116,2.0,2.0
11.0,B1,1327659608903733249,2.0,5.0
11.0,B1,1368703131652005888,3.0,2.0
11.0,B1,1363548342832218116,3.0,5.0
11.0,B1,1292597118763319296,3.0,5.0
11.0,B1,1338944728969035776,4.0,1.0
11.0,B1,1366208806535892995,4.0,5.0
11.0,B1,1364598637163126785,4.0,5.0
11.0,B1,1345405481628684289,5.0,1.0
11.0,B1,1354547483083329538,5.0,2.0
11.0,B1,1327687747117740035,5.0,5.0
11.0,B1,1333406580927303682,6.0,1.0
11.0,B1,1359185296382779393,6.0,2.0
11.0,B1,1363926533652574218,6.0,5.0
11.0,B1,1365207153359917058,7.0,1.0
11.0,B1,1324713186436796417,7.0,5.0
11.0,B1,1353719280022343683,7.0,5.0
11.0,B1,1360341869478223872,8.0,5.0
11.0,B1,1309555054295355394,8.0,5.0
11.0,B1,1341035699970011136,8.0,5.0
11.0,B1,1360046105170485249,9.0,3.0
11.0,B1,1316844403797889024,9.0,5.0
11.0,B1,1310618458925740032,9.0,5.0
11.0,B1,1366833859829108738,10.0,5.0
11.0,B1,1330164072227094528,10.0,5.0
11.0,B1,1351669168987226112,10.0,5.0
11.0,CS,1334706123971162115,1.0,1.0
11.0,CS,1334601400836354048,1.0,5.0
11.0,CS,1347589799947984902,1.0,5.0
11.0,CS,1334724211689074688,2.0,1.0
11.0,CS,1319321276171759617,2.0,5.0
11.0,CS,1333492114408296449,2.0,5.0
11.0,CS,1358058477785120769,3.0,1.0
11.0,CS,1363238923879653379,3.0,5.0
11.0,CS,1263620338790944769,3.0,5.0
11.0,CS,1086268959492468742,4.0,5.0
11.0,CS,1316501262704144384,4.0,5.0
11.0,CS,1362769948691472385,4.0,5.0
11.0,CS,1354658220585922565,5.0,1.0
11.0,CS,1327642451427864577,5.0,5.0
11.0,CS,1330692631551234050,5.0,5.0
11.0,CS,1367500382717546499,6.0,5.0
11.0,CS,1364533279261679619,6.0,5.0
11.0,CS,1349370619616378880,6.0,5.0
11.0,CS,1316909183225286657,7.0,5.0
11.0,CS,1361376289475682307,7.0,5.0
11.0,CS,1319686215642214401,7.0,5.0
11.0,CS,1290389884927000582,8.0,5.0
11.0,CS,1238490684384071686,8.0,5.0
11.0,CS,1352347607855726594,8.0,5.0
11.0,CS,1315698359718551552,9.0,5.0
11.0,CS,1336325009367678977,9.0,5.0
11.0,CS,1304866700794363905,9.0,5.0
11.0,CS,1310693744056950787,10.0,5.0
11.0,CS,1359547910619344904,10.0,5.0
11.0,CS,1334534887664209922,10.0,5.0
11.0,SC,1366167129754537984,1.0,1.0
11.0,SC,1362776603047165957,1.0,3.0
11.0,SC,1362083047785439239,1.0,5.0
11.0,SC,1365113385658970113,2.0,1.0
11.0,SC,1350483251291451392,2.0,5.0
11.0,SC,1337020338916499463,2.0,5.0
