news_id,author_id,social_capital_score,sentiment_enabled
1330972658612150272,238475531,87127.47247706422,False
1273231711908872193,19028953,4379047.803384877,False
1182112257708306433,19028953,313279.6741513123,False
1359597695548153864,15155074,9704.24,False
1364683920965578753,55365711,74.90625,False
1095067826061262848,19028953,9675662.953966469,False
1365320876510560258,19114743,1082.962392108508,False
1338584496489172992,3004231,717.0,False
1336059119174897665,15155074,38982.84444444445,False
1366561763962073092,55365711,13050.658447265625,False
1362872757109809152,55365711,861.421875,False
1360346403873181707,19114743,3098.094944512947,False
1333873034114064385,19373710,586103.2893133349,False
1366115959623331844,55365711,10054.408447265625,False
1359932980974657536,19373710,135311.87403327864,False
1362069293790162946,15155074,26541.51111111111,False
1364624807220948994,55365711,4324.080322265625,False
1343729046891347968,3004231,17130.486486486487,False
1321455751567532032,19373710,889112.5478087649,False
1347619092417548288,238475531,23478.990825688074,False
1368317364287180801,3001704118,8365.455421686747,False
1368157353695121412,22910295,72040.76799264198,False
1369007428696743936,22910295,374651.6854449298,False
1368241591299760129,2941994339,81.85185185185186,False
1368173264602869761,452155423,9183.185840707965,False
1368550065502121985,19583545,413390.8097520317,False
1369382325633638404,1638021792,18453.101235741447,False
1368645394348077067,96951800,133197.2806445425,False
1368982192194519043,22910295,105897.94435502413,False
1369259792892633089,96951800,79260.90466142337,False
1320726746329743363,113696373,107058.37119113574,False
1351594764056088577,29758446,131465.4495015171,False
1365731424322478084,10671602,16957.239409261005,False
1337102280059834370,821102114,5991867.217794935,False
1352017720578105346,821102114,31771.21632427961,False
1350865539091066881,252882791,268260.3656320969,False
1330948472992776193,612782611,1954.9008620689656,False
1360638198573981696,79293791,618184.5883527942,False
1269640838205902849,297047872,112943.96095973974,False
1366709249137643523,314792669,45074.18195816759,False
1367946423736537089,100220864,36018.57401673061,False
1327659608903733249,95955871,2385205.17624148,False
1338944728969035776,34507480,22924706.970561016,False
1366208806535892995,21447363,51568.076759061834,False
1364598637163126785,2836755090,85658.17091454273,False
1345405481628684289,18645813,11056.779505946934,False
1354547483083329538,26565946,58074.332991237075,False
1327687747117740035,238475531,83299.376146789,False
1333406580927303682,21001379,3788.125,False
1359185296382779393,18228898,4982.34415826801,False
1363926533652574218,238475531,77072.3394495413,False
1365207153359917058,18776605,8281.054852320676,False
1324713186436796417,118483749,5205.96905766526,False
