DiversityScore,SentimentScore,SocialCapitalScore,ReplyCount,RecencyScore,AuthorId,Domains,QuoteCount,RetweetCount,Tokens,Entities,EngagementScore,Urls,ContextScore,LikeCount,ImpressionCount,Id,CreatedAt,Hashtags,Mentions
1,-0.21072915196418762,83.01157916090865,3,0.5559485872464868,2412917082,{'Entretenimento'},0,18,"{'differentiate', 'preceptor', 'thymine', 'axe'}",{'Séries de TV'},124,{'https://t.co/2eilledxsd'},0.3128396318588854,103,0,1272339338995445760,2020-06-15T01:25:11.0000000+00:00,{'billions'},
1,-0.20766940712928772,9932.566453623669,126,0.5538962900791573,180463340,{'Entretenimento'},169,1441,"{'congratulation', 'twelvemonth', 'dinklage', 'oustanding', 'aside'}",{'Séries de TV'},16483,{'https://t.co/vrtlgdil0m'},0.17347333861107406,14747,0,1204781519052652546,2019-12-11T15:14:32.0000000+00:00,{'sagawards'},
1,-0.17447727918624878,3744.144385946079,89,0.5583254570903052,715177919438577664,{'Entretenimento'},261,490,"{'lineament', 'pleasance', 'substantiate', 'impersonate', 'endorsement'}",{'Séries de TV'},6209,{'https://t.co/gnfaszsufk'},0,5369,0,1338181816478539777,2020-12-13T17:59:41.0000000+00:00,,
1,-0.13452520966529846,453.85242973488766,60,0.55950275322082,18256664,{'Entretenimento'},10,68,"{'stimulate', 'unrecorded', 'premiere', 's7', 'footage', 'approximately', 'substantiate'}",{'Filmes'},733,{'https://t.co/4wfvia1svw'},0.1706914465121304,595,0,1366565826913062914,2021-03-02T01:47:37.0000000+00:00,{'theflash'},
1,-0.13227659463882446,30.29898699604218,2,0.559531322578543,26585095,{'Entretenimento'},0,6,"{'consultation', 'competitiveness', 'nbc', 'acclaim', 'along'}",{'Filmes'},41,{'https://t.co/uadwjec9v7'},0.15053757634433296,33,0,1367222811727564800,2021-03-03T21:18:14.0000000+00:00,,"{'53297035', '33041426', '15846407'}"
1,-0.1517331302165985,5.125434631956019,0,0.5596106605683535,17220817,{'Entretenimento'},0,0,"{'pluckiness', 'daughter', 'compeer', 'substantiate', 'affectionateness'}",{'Filmes'},2,{'https://t.co/iajpavscmq'},0.15877794983487625,2,0,1369040595310682112,2021-03-08T21:41:28.0000000+00:00,,{'97512759'}
1,-0.18484321236610413,427.4486795176093,8,0.5594876287300453,17602896,{'Entretenimento'},26,102,"{'advantageously', 'congratulation', 'aside', 'succeeder'}",{'Filmes'},654,{'https://t.co/xem9ikewrw'},0,518,0,1366217334658977797,2021-03-01T02:42:50.0000000+00:00,"{'goldenglobes', 'thecrown'}",{'1872835056'}
0.8571428571428571,-0.133665531873703,129.83820352295098,5,0.556897751602342,203162990,{'Entretenimento'},4,20,"{'straightaway', 'shimmer', 'boastfully', 'experience', 'imax', 'substantiate'}",{'Filmes'},203,"{'https://t.co/hadilp5rrc', 'https://t.co/pjnvskjftl'}",0.28826710728010985,174,0,1300100975793901569,2020-08-30T16:00:01.0000000+00:00,{'newmutants'},{'22821175'}
1,-0.24626660346984863,8.935808570848323,1,0.5583788334170053,1038082275689340928,{'Entretenimento'},0,2,"{'perpetually', 'circumstances', 'predominate'}",{'Séries de TV'},10,,0,7,0,1339526270288322561,2020-12-17T11:02:04.0000000+00:00,,{'1317315158184726529'}
0.8,-0.1823803186416626,25.09924005283211,0,0.5584236881106054,1038082275689340928,{'Entretenimento'},0,20,"{'along', 'substantiate', 'rt', 'testament'}",{'Séries de TV'},20,,0.14345997609077957,0,0,1340651032817315842,2020-12-20T13:31:28.0000000+00:00,,{'629481871'}
1,-0.2628640830516815,5015.187845137772,32,0.5595920527681354,43192807,{'Entretenimento'},30,904,"{'brilliantly', 'andi', 'aside', 'meier'}",{'Filmes'},8052,{'https://t.co/cjuef9w7oe'},0.22121102511132099,7086,0,1368614821147598851,2021-03-07T17:29:35.0000000+00:00,,
0.8,-0.11545488238334656,4.456200188593239,0,0.5596107792014234,17220817,{'Entretenimento'},0,0,"{'nighttime', 'Miami', 'Regina', 'aside'}",{'Filmes'},2,{'https://t.co/wfpotgrb78'},0.16288331236966078,2,0,1369043306487767040,2021-03-08T21:52:14.0000000+00:00,,{'122061017'}
1,-0.10641428828239441,113.10482502011557,4,0.5595268521496733,17602896,{'Entretenimento'},4,32,"{'perspective', 'rewatch', 'advantageously', 'expend', 'along'}",{'Filmes'},159,"{'https://t.co/dunp1avubx', 'https://t.co/qr1r87dg1d'}",0.1434599760907796,119,0,1367120318012280838,2021-03-03T14:30:58.0000000+00:00,"{'worldwildlifeday', 'planetearth2', 'imdb'}",
1,-0.1959698498249054,71.59032053069397,7,0.5592979941222906,15635604,{'Entretenimento'},3,7,"{'uncommitted', 'wilderness', 'strike', 'substantiate', 'thirty', 'along'}",{'Filmes'},114,,0,97,0,1361812978425753600,2021-02-16T23:01:29.0000000+00:00,,{'89090040'}
0.9,-0.1761687994003296,861.8248915374834,28,0.5596095417018239,16573941,{'Entretenimento'},10,117,"{'completely', 'nowadays', 'substantiate', 'celebrate', 'poehler', 'amy', 'trailblazing', 'former', 'muliebrity'}",{'Filmes'},1412,{'https://t.co/xqpb9fse1f'},0.14617888284355712,1257,0,1369015063705612288,2021-03-08T20:00:00.0000000+00:00,,
1,-0.2315308153629303,3495.7814736021155,32,0.5594873279600254,43192807,{'Entretenimento'},109,627,"{'jon', 'batiste', 'congratulation', 'Trento', 'advantageously', 'reznor', 'along'}",{'Filmes'},5610,{'https://t.co/8pzf0ksk17'},0.1869000772243889,4842,0,1366209913865703426,2021-03-01T02:13:21.0000000+00:00,"{'pixarsoul', 'goldenglobes'}",
1,-0.20187315344810486,216.52213354468424,12,0.559488378234248,17602896,{'Entretenimento'},5,53,"{'succeeder', 'congratulation', 'funniness', 'advantageously', 'characterization'}",{'Filmes'},325,{'https://t.co/bexbmipwdz'},0,255,0,1366234614650478594,2021-03-01T03:51:30.0000000+00:00,"{'goldenglobes', 'boratsubsequentmoviefilm'}",
1,-0.20394697785377502,1463.7234960354226,58,0.5595272197676828,82652901,{'Entretenimento'},378,332,"{'conversation', 'newfangled', 'completely', 'whatsoever', 'dissimilar', 'substantiate', 'differentiate', 'along'}",{'Filmes'},2272,"{'https://t.co/vtjqgvbbtn', 'https://t.co/jrkmrqbv8u'}",0,1504,0,1367128088832745476,2021-03-03T15:01:51.0000000+00:00,{'callstv'},"{'56783491', '1645711686', '223546666'}"
1,-0.15450039505958557,5385.934812944927,37,0.5596237854405752,43192807,{'Entretenimento'},88,1695,"{'privileged', 'beyond', 'vallecula', 'pixar'}",{'Filmes'},7923,{'https://t.co/qcfy6qyg9m'},0.20624849260837566,6103,0,1369339704588570624,2021-03-09T17:30:01.0000000+00:00,,
1,-0.16936883330345154,92.99863308205721,12,0.5596337844848792,28785486,{'Notícias'},2,26,"{'inducement', 'financial', 'lawsuit', 'college', 'approximately', 'campus', 'substantiate', 'along', 'coronavirus'}",{'Do Mundo'},129,{'https://t.co/m7hqtg8gd1'},0.1776792908153588,89,0,1369567942690635778,2021-03-10T08:36:57.0000000+00:00,,
1,-0.1883414089679718,57.19307652130423,4,0.5596300655362518,14293310,{'Notícias'},4,12,"{'reasonableness', 'clubhouse', 'app', 'harbour', 'would', 'become', 'Nigerian', 'frustrate', 'prophylactic', 'substantiate', 'dogmatism', 'engender'}",{'Do Mundo'},76,{'https://t.co/z2ckbetto3'},0.19797167131972088,56,0,1369483561938649089,2021-03-10T03:01:39.0000000+00:00,,
1,-0.14867186546325684,774.0496134297025,39,0.5596262433957443,15012486,{'Notícias'},30,163,"{'unrecorded', 'vaccinate', 'pinata', 'substantiate', 'sugarcoat', 'literally', 'aside'}",{'Do Mundo'},1211,{'https://t.co/erhrsgpcsw'},0.15455238832499527,979,0,1369396362840858635,2021-03-09T21:15:09.0000000+00:00,,
1,-0.21712970733642578,39.85601253312323,12,0.5596310509464011,87818409,{'Notícias'},1,12,"{'subsequently', 'muliebrity', 'former', 'concussion'}",{'Do Mundo'},53,{'https://t.co/yjqdxym1c9'},0.21836428188496418,28,0,1369505213904748554,2021-03-10T04:27:41.0000000+00:00,,
1,-0.1621171534061432,35.88977193365225,3,0.5596202614624097,5988062,{'Notícias'},1,10,"{'workweek', 'balloon', 'exasperate', 'substantiate', 'Africa', 'along', 'merely', 'protestation'}",{'Do Mundo'},43,"{'https://t.co/ow114ojy9c', 'https://t.co/ugijxrpsr8'}",0.1323703462950367,29,0,1369259204725387266,2021-03-09T12:10:08.0000000+00:00,,{'4473479067'}
1,-0.22760909795761108,8.954053818611031,1,0.5596280834541623,87818409,{'Notícias'},0,3,"{'disrespect', 'experience'}",{'Do Mundo'},9,{'https://t.co/ooe7ovci7a'},0,5,0,1369437537907978245,2021-03-09T23:58:46.0000000+00:00,,
1,-0.2151486575603485,97.93234494372557,46,0.5596133981045931,1367531,{'Notícias'},4,26,"{'laminitis', 'newfangled', 'reputation', 'molestation', 'speculation', 'externalize', 'disrespect'}",{'Do Mundo'},140,{'https://t.co/rw749hd7q3'},0,64,0,1369103243960258562,2021-03-09T01:50:24.0000000+00:00,,
0,0,234.48366596133087,13,0.5596268555022078,14173315,{'Notícias'},4,64,,{'Do Mundo'},354,{'https://t.co/3diikrh8rv'},0,273,0,1369410355215142917,2021-03-09T22:10:45.0000000+00:00,,{'15519766'}
0.9090909090909091,-0.17510798573493958,475.1349031470241,48,0.5596265465055819,28785486,{'Notícias'},16,244,"{'remuneration', 'screeching', 'freshly', 'rnc', 'defendant', 'nighttime', 'rioting', 'hypothecate', 'dnc', 'individual'}",{'Do Mundo'},592,"{'https://t.co/iijafqzb6k', 'https://t.co/y47ugnrwby'}",0.11230843320142685,284,0,1369402883704229892,2021-03-09T21:41:04.0000000+00:00,,
1,-0.17125669121742249,149.42189730968482,33,0.5596324721665942,15012486,{'Notícias'},15,54,"{'attorney', 'instructor', 'decapitate', 'subsequently', 'approximately', 'substantiate', 'hypothecate'}",{'Do Mundo'},204,{'https://t.co/bjkl7ggqw0'},0,102,0,1369538412961730562,2021-03-10T06:39:37.0000000+00:00,,
1,-0.18075904250144958,567.9871677025897,14,0.5595931850756537,17220817,{'Entretenimento'},1,148,"{'oestrus', 'noneffervescent', 'perspective'}",{'Filmes'},863,,0,700,0,1368641210533830657,2021-03-07T19:14:27.0000000+00:00,,"{'192947735', '14879097'}"
1,-0.162286639213562,7.959706998160755,0,0.5596104086070701,17220817,{'Entretenimento'},0,3,"{'discover', 'pam'}",{'Filmes'},7,{'https://t.co/exjimwhne6'},0.2235062506454222,4,0,1369034842222985216,2021-03-08T21:18:36.0000000+00:00,,"{'271244383', '997653208171364352', '1366997919006658561', '233388393', '1339692567097724934'}"
1,-0.1577303409576416,137.10472240375952,18,0.5596096621652028,16573941,{'Entretenimento'},2,8,"{'straightaway', 'hither', 'galvanize'}",{'Filmes'},233,,0,205,0,1369017812165881859,2021-03-08T20:10:56.0000000+00:00,,"{'2367911', '231183280', '2470556070', '191184478'}"
1,-0.143596351146698,16.227244657036522,2,0.5595479145841996,16573941,{'Entretenimento'},0,1,{'fantabulous'},{'Filmes'},26,,0,23,0,1367604109113655297,2021-03-04T22:33:23.0000000+00:00,,"{'1436518700', '71708907', '1347045366487805952'}"
1,-0.1995995044708252,128.35244217649,0,0.5595621849800124,43192807,{'Entretenimento'},0,15,{'iben'},{'Filmes'},212,,0.37997836159100784,197,0,1367930915733835777,2021-03-05T20:11:59.0000000+00:00,,
0.7272727272727273,-0.15767806768417358,91.61563541279095,2,0.5595613761848491,15635604,{'Entretenimento'},0,9,"{'convention', 'completely', 'bathroom', 'enumeration', 'along', 'substantiate', 'thirty', 'affectionateness'}",{'Filmes'},146,,0,135,0,1367912923641737216,2021-03-05T19:00:30.0000000+00:00,,{'89090040'}
1,-0.21329128742218018,9.634631805348253,1,0.5576649609922043,22720074,{'Música'},0,2,"{'substantiate', 'yes'}",{'Rock'},12,,0.2762645695949752,9,0,1321088619814109184,2020-10-27T13:57:26.0000000+00:00,,"{'2163950214', '1306686397999390724'}"
1,-0.1901291310787201,1179.778295895009,23,0.5588098183433596,2836755090,{'Música'},10,174,"{'congrats', 'lilliputian', 'succeeder'}",{'Rock'},1929,{'https://t.co/32ctzgssyx'},0.23127043535458108,1722,0,1350173131823083520,2021-01-15T20:08:54.0000000+00:00,"{'pwrup', 'pwrupcontest', 'fanfriday'}",
1,-0.25408831238746643,271.79871575043137,11,0.5555873736191643,2485505982,{'Música'},5,66,"{'2021', 'reschedule', 'Judah'}",{'Heavy Metal'},415,{'https://t.co/svab9s0aum'},0.20618430452425715,333,0,1261222316803063810,2020-05-15T09:10:07.0000000+00:00,"{'germany', 'judaspriest', 'metalmaniacs'}",
0.8947368421052632,-0.22573146224021912,348.8197001232077,3,0.5590043453117691,15155074,{'Música'},4,56,"{'straightaway', 'tintinnabulation', 'workplace', 'bathroom', 'experience', 'competitiveness', 'betray', 'signboard', '2018', 'vitalogy', 'instantaneously', 'integral', 'homelessness', 'kevin', 'shuss', 'aside', 'probability'}",{'Rock'},548,"{'https://t.co/tgjpsracev', 'https://t.co/2ynzrstiko'}",0.1067035390426918,485,0,1354864255749804039,2021-01-28T18:49:45.0000000+00:00,,
1,-0.23081332445144653,687.1426816747997,18,0.5572929929783047,55010030,{'Música'},2,136,{'approximately'},{'Rock'},1091,"{'https://t.co/graghdky4w', 'https://t.co/hcnq7xeri0'}",0,935,0,1311068940152401920,2020-09-29T22:22:48.0000000+00:00,"{'whyimvoting', 'usemyvoice'}",{'46116615'}
1,-0.2047029733657837,2948.9916601025425,60,0.5580698716553182,95955871,{'Música'},46,403,"{'Night', 'inglewood', 'seventeen'}",{'Rock'},4875,{'https://t.co/9rxvpz4gsg'},0.2685092134645423,4366,0,1331670759102681088,2020-11-25T18:47:04.0000000+00:00,{'onthisday'},
0.9,-0.19291043281555176,2240.5306881677734,71,0.5585721957130095,95955871,{'Música'},50,399,"{'2pm', '10pm', '5pm', 'youtube', 'twelvemonth', 'experience', 'et', 'along', 'nowadays'}",{'Rock'},3600,"{'https://t.co/2jw1bmu3sb', 'https://t.co/jyvbcywncq'}",0.27365568817937397,3080,0,1344346181976129538,2020-12-30T18:14:41.0000000+00:00,,
1,-0.20317155122756958,1222.8435360162887,32,0.5535451715183788,89366493,{'Música'},26,304,"{'deathbat', 'improving', 'muffin', 'crypt', 'acclaim', 'along', 'sentient'}",{'Heavy Metal'},1895,"{'https://t.co/dgglmpurqk', 'https://t.co/tnhooano0m'}",0.11159034638922702,1533,0,1192092402061889536,2019-11-06T14:52:31.0000000+00:00,,
1,-0.2220088243484497,2177.9014733575973,79,0.5592616781850462,18847632,{'Música'},82,511,{'lockdown'},{'Rock'},3380,{'https://t.co/sxtqqra6ev'},0.24395572500006343,2708,0,1360962032598720516,2021-02-14T14:40:08.0000000+00:00,,
1,-0.23611682653427124,4720.537034637048,140,0.5578511490786003,95955871,{'Música'},90,627,{'obstreperously'},{'Rock'},7832,{'https://t.co/dla69ekxk6'},0,6975,0,1325995532259561473,2020-11-10T02:55:45.0000000+00:00,,
1,-0.18401795625686646,2556.6283493815736,598,0.5577081347003282,22720074,{'Música'},69,295,"{'2020', 'straightaway', 'substantiate', 'along', 'workweek'}",{'Rock'},4282,{'https://t.co/ms2x0bgey2'},0.16853886628898637,3320,0,1322232908141113344,2020-10-30T17:44:25.0000000+00:00,,
1,-0.21095770597457886,374.987607105552,12,0.5595587569666701,337789021,{'Música'},3,77,"{'unrecorded', 'Brooklyn'}",{'Rock'},584,"{'https://t.co/bctuzwn9bf', 'https://t.co/e7lfrejyog'}",0.14751953183428052,492,0,1367852411017031682,2021-03-05T15:00:02.0000000+00:00,"{'fbf', 'scorpions', 'rocknroll', 'flashbackfriday'}",
1,-0.23546364903450012,140.15251971289564,2,0.5578870024510406,337789021,{'Música'},2,25,"{'deutschlandhalle', 'unrecorded', '1990', 'December', 'eyeball'}",{'Rock'},218,{'https://t.co/0xjo8jza86'},0.21902298998938005,189,0,1326932771240095749,2020-11-12T17:00:00.0000000+00:00,{'tbt'},
1,-0.20742934942245483,3789.3363186967467,104,0.5571469351086752,95955871,{'Música'},15,528,"{'extension', 'gnfnr'}",{'Rock'},6269,{'https://t.co/p3ezl0z1ng'},0.3220024178194947,5622,0,1307054698931912706,2020-09-18T20:31:38.0000000+00:00,,
1,-0.1943095624446869,1180.140011362698,16,0.5587776885741678,2836755090,{'Música'},10,199,"{'along', 'nowadays', 'authoritative', 'completely'}",{'Rock'},1905,{'https://t.co/rr4rw6yty7'},0,1680,0,1349391558269923330,2021-01-13T16:23:12.0000000+00:00,"{'realize', 'pwrup'}",{'2367911'}
0.8125,-0.17331463098526,228.64180508264516,9,0.5589895494302305,15155074,{'Música'},13,38,"{'weekend', 'Seattle', 'Valentine', 'deuce', 'summation', 'nighttime', 'substantiate', 'celebrate', 'vitalogy', 'corresponding', 'endorsement', 'workplace', 'testament'}",{'Rock'},355,"{'https://t.co/rfaixxj3ob', 'https://t.co/rfyvx5sb0k'}",0.2141479064058494,295,0,1354509947288088576,2021-01-27T19:21:51.0000000+00:00,,"{'309870370', '17093876'}"
0.9090909090909091,-0.10017001628875732,464.48588285298734,21,0.5575872878441674,55010030,{'Música'},2,85,"{'completely', 'terminated', 'would', 'blackguard', 'monumental', 'substantiate', 'integral', 'corresponding', 'endorsement', 'listener'}",{'Rock'},735,"{'https://t.co/6ndehhy1o9', 'https://t.co/wd85wngpzs'}",0.11826000812270629,627,0,1319019864212713472,2020-10-21T20:56:56.0000000+00:00,,
0.8,-0.2001381814479828,2647.703862282609,235,0.5582254896834866,15155074,{'Música'},124,337,"{'vitalogy', 'twelvemonth', 'appraise', 'nowadays'}",{'Rock'},4400,{'https://t.co/psfmaqvqyu'},0.27198076916300823,3704,0,1335651231759552514,2020-12-06T18:24:03.0000000+00:00,,
0,0,778.7244478230692,18,0.5570270077764646,337789021,{'Música'},5,136,,{'Rock'},1261,{'https://t.co/if7epsdwzz'},0,1102,0,1303724853120217088,2020-09-09T16:00:01.0000000+00:00,,
1,-0.16967099905014038,2513.178213617038,300,0.5592165259641998,29758446,{'Entretenimento'},30,419,"{'scattergun', 'endorsement', 'remuneration', 'contamination', 'gunpowder', 'bathroom', 'Valentine', 'include', 'alongside', 'destruction', 'common', 'incentive', 'substantiate', 'gta', 'celebrate', 'along', 'workweek'}",{'Games'},4055,"{'https://t.co/xjidqkkpnv', 'https://t.co/9klfbldd5m'}",0.10550219464297071,3306,0,1359900546635870215,2021-02-11T16:22:10.0000000+00:00,,
1,-0.2488011121749878,1704.0960847891442,30,0.5590322050773171,236956880,{'Música'},11,279,"{'January', 'article', '1971', 'thirty', 'mirror'}",{'Heavy Metal'},2762,{'https://t.co/id6pixmmoz'},0.29571060796383775,2442,0,1355530037152284675,2021-01-30T14:55:20.0000000+00:00,,
1,-0.18094050884246826,1358.0119374531719,42,0.5593102787008736,252882791,{'Entretenimento'},40,261,"{'along', 'experience', 'belatedly'}",{'Games'},2160,"{'https://t.co/p7qjylkxbk', 'https://t.co/vrt9x2at24'}",0,1817,0,1362099968824254464,2021-02-17T18:01:53.0000000+00:00,{'revillage'},
1,-0.15124455094337463,194.7060209904039,22,0.5594989712664808,331908924,{'Entretenimento'},2,26,"{'efflorescence', 'caption', 'solicitation', 'colonnade'}",{'Games'},314,"{'https://t.co/dwogtv6lew', 'https://t.co/wxoxn4g3am'}",0,264,0,1366478355558780939,2021-03-01T20:00:02.0000000+00:00,{'relivethelegacy'},
0,0,61.52971233907593,0,0.5593575767744031,331908924,{'Entretenimento'},0,10,,{'Games'},99,{'https://t.co/owrim5lw3a'},0,89,0,1363203331745673220,2021-02-20T19:06:16.0000000+00:00,,
1,-0.15315255522727966,47.13987352075976,5,0.5596142347802677,1344951,{'Notícias'},2,11,"{'acclaim', 'temperature', 'vaporisation', 'completely'}",{'Tecnologia'},67,{'https://t.co/ouns0nedng'},0.23636461617263152,49,0,1369122357307191296,2021-03-09T03:06:21.0000000+00:00,,
0.9230769230769231,-0.03292417526245117,11932.808992154949,1330,0.559121185552618,821102114,{'Entretenimento'},159,1231,"{'cowcatcher', 'uncommitted', 'materialization', 'vulnerability', 'hotfix', 'include', 'update', 'substantiate', 'could', 'along', 'dlls', 'nowadays'}",{'Games'},20097,{'https://t.co/lakbfvpnxf'},0.14476465606536698,17377,0,1357647227808841728,2021-02-05T11:08:17.0000000+00:00,,
1,-0.1461484134197235,321.89721543236055,6,0.5596223898433412,24742040,{'Entretenimento'},1,5,"{'approximately', 'excessively', 'substantiate', 'would'}",{'Games'},565,,0.2039353998675107,553,0,1369308139158446081,2021-03-09T15:24:35.0000000+00:00,,{'1341926498224263168'}
1,-0.1848626434803009,4249.105966655198,922,0.5576104866481104,113696373,{'Entretenimento'},80,200,"{'actively', 'thoroughgoing', 'substantiate', 'antediluvian', 'already'}",{'Games'},7414,,0.19145397279616816,6212,0,1319639717906821121,2020-10-23T14:00:01.0000000+00:00,,
1,-0.0786539614200592,238.30084082960656,0,0.5578879656055109,612782611,{'Entretenimento'},0,209,"{'uncommitted', 'experience', 'intel', 'chapter', 'continuation', 'rt', 'along'}",{'Games'},209,,0.147905307261878,0,0,1326957720759541761,2020-11-12T18:39:08.0000000+00:00,{'blackopscoldwar'},{'290097288'}
0,0,106.14559323515137,18,0.5586602422031408,29758446,{'Entretenimento'},0,7,,{'Games'},183,,0,158,0,1346517996760666117,2021-01-05T18:04:42.0000000+00:00,,"{'16832387', '65525881', '949096064', '42883885'}"
1,-0.22827231884002686,36.37566805215555,1,0.559622363008838,24742040,{'Entretenimento'},0,1,"{'identical', 'stimulate'}",{'Games'},61,,0,59,0,1369307525489844228,2021-03-09T15:22:09.0000000+00:00,,{'433733869'}
1,-0.23558294773101807,55.4011568372213,5,0.5596075926098211,15066760,{'Notícias'},1,12,"{'timberland', 'research', 'island', 'along', 'excursionist'}",{'Viagens'},79,"{'https://t.co/xlyluhoqey', 'https://t.co/21o6aa1aya'}",0,61,0,1368970607216517129,2021-03-08T17:03:21.0000000+00:00,,
0.9,-0.22978749871253967,108.60239712059958,12,0.5596582740681607,28785486,{'Notícias'},1,20,"{'include', 'biden', 'deliverance', 'independent', 'signboard', 'pres', 'pandemic', 'aside', 'testament'}",{'Do Mundo'},163,{'https://t.co/epzqevmhvw'},0.15128563186030483,130,0,1370125729199980545,2021-03-11T21:33:24.0000000+00:00,,
1,-0.16024518013000488,288.8377221411441,43,0.5596352253141057,759251,{'Notícias'},6,61,"{'sanction', 'pave', 'workweek', 'spline', 'biden', 'subsequently', 'signboard', 'Wednesday', 'substantiate', 'representative', 'legislative', 'joe', 'anteriority'}",{'Do Mundo'},440,{'https://t.co/b0jcwq7wxv'},0.11778527806265891,330,0,1369600442322333699,2021-03-10T10:46:06.0000000+00:00,,
1,-0.17437699437141418,320.09737394112466,97,0.5596107931218591,1367531,{'Notícias'},11,95,"{'reputation', 'whoremonger', 'twelvemonth', 'allegation', 'externalize', 'approximately'}",{'Do Mundo'},469,{'https://t.co/y4kjvt9xip'},0,266,0,1369043756486377472,2021-03-08T21:54:01.0000000+00:00,,
1,-0.16234180331230164,11.30332242324917,2,0.5596335832531945,16973333,{'Notícias'},0,2,"{'wharfage', 'squeeze', 'deflection', 'since'}",{'Do Mundo'},11,{'https://t.co/do2lahjz7l'},0.19771673684446195,7,0,1369563665867898882,2021-03-10T08:19:57.0000000+00:00,{'gmb'},
1,-0.1458105742931366,42.07984962080108,15,0.5596338443571363,14173315,{'Notícias'},2,10,"{'nowadays', 'democrat', 'ketteler', 'substantiate', 'judi', 'exclusively', 'merely'}",{'Do Mundo'},56,{'https://t.co/bxkdhqpm6t'},0.19172855434663127,29,0,1369569728541425667,2021-03-10T08:44:03.0000000+00:00,,{'905416143313219584'}
0.9285714285714286,-0.15467002987861633,51.52196770014208,8,0.559633446789394,14173315,{'Notícias'},0,13,"{'phallus', 'straightaway', 'eligible', 'whoremonger', 'lung', 'channelize', 'wong', 'multifariousness', 'tussock', 'undertaking', 'substantiate', 'hypothecate', 'muliebrity'}",{'Do Mundo'},64,{'https://t.co/ybrulquvjv'},0.1351793884290293,43,0,1369560664142970881,2021-03-10T08:08:02.0000000+00:00,,
0.9523809523809523,-0.12071293592453003,1051.5724736930035,247,0.5596254501531519,807095,{'Notícias'},75,190,"{'completely', 'provoke', 'phallus', 'Logos', 'scramble', 'buckingham', 'approximately', 'substantiate', 'hypothecate', 'duchess', 'consultation', 'archie', 'prince', 'endorsement', 'intimately', 'Sussex', 'sadden', 'castle', 'meghan', 'subsequently'}",{'Do Mundo'},1666,"{'https://t.co/gvsadeqout', 'https://t.co/0xeknttnjc'}",0.11234066897096283,1154,0,1369377505224884227,2021-03-09T20:00:13.0000000+00:00,,
1,-0.19654467701911926,53.847603850013435,3,0.5596329189963524,5988062,{'Notícias'},0,15,{'banker'},{'Do Mundo'},78,{'https://t.co/iofgddfubv'},0.21951095080860833,60,0,1369547930550611968,2021-03-10T07:17:26.0000000+00:00,,{'60959527'}
1,-0.15732303261756897,30.220232703350767,4,0.5596339050198852,16973333,{'Notícias'},1,12,"{'unrecorded', 'terminated', 'northerly', 'effectual', 'galvanize'}",{'Do Mundo'},34,{'https://t.co/lcc9fg4cxu'},0,17,0,1369571000212463617,2021-03-10T08:49:06.0000000+00:00,{'brexit'},
1,-0.1930147409439087,30.81346620768427,3,0.5485663497770399,42703075,{'Notícias'},1,15,"{'s9', 'approximately', 'samsung', 'completely'}",{'Tecnologia'},34,"{'https://t.co/ojyjjjlhoy', 'https://t.co/k6uz1tjza7'}",0.17084104868871147,15,0,968452175142649858,2018-02-27T11:46:06.0000000+00:00,,
1,-0.17318707704544067,9.635116377782627,2,0.5594164877055336,7905122,{'Notícias'},2,2,"{'acknowledge', 'facebook'}",{'Tecnologia'},11,{'https://t.co/pxf52l0pv1'},0.2235062506454222,5,0,1364571918876073985,2021-02-24T13:44:32.0000000+00:00,,
1,-0.1368166208267212,27.519034379007426,0,0.5596088616419967,14885549,{'Notícias'},0,6,"{'increment', '220', 'inauguration', 'evaluation', '10x', 'aside'}",{'Tecnologia'},35,{'https://t.co/0dei4gwjf1'},0.17547351074717496,29,0,1368999602867802126,2021-03-08T18:58:34.0000000+00:00,,{'23409407'}
1,-0.1780320107936859,1083.7111311301305,20,0.559137097109094,314792669,{'Música'},7,232,"{'floyd', 'weekend', 'acoustical'}",{'Rock'},1701,{'https://t.co/jfgh81mpyw'},0.18458763586850674,1442,0,1358024709137432577,2021-02-06T12:08:16.0000000+00:00,,
1,-0.17621949315071106,19.74996897377734,0,0.5486093333748657,42703075,{'Notícias'},1,9,"{'sumptuousness', 'acclaim', 'nowadays'}",{'Tecnologia'},22,{'https://t.co/djkiadgrfi'},0,12,0,970787289638096897,2018-03-05T22:25:00.0000000+00:00,,
0.8947368421052632,-0.21287894248962402,1019.6337742813024,16,0.5583801772344911,314792669,{'Música'},10,154,"{'entourage', 'geesin', 'identical', 'floyd', 'stagecoach', 'Bokkos', 'along', '2008', 'advantageously', 'corpuscle', 'medicine', 'roger', 'gilmour', 'execute', 'affectionateness', 'soundbox', 'workplace'}",{'Rock'},1653,{'https://t.co/wpp9e3dp8d'},0.16139663479687627,1473,0,1339559388303007744,2020-12-17T13:13:40.0000000+00:00,,
1,-0.21125614643096924,34.81724021781465,1,0.559338061353497,621583,{'Notícias'},5,21,"{'disrespect', 'whatsapp', 'multifariousness', 'repercussion'}",{'Tecnologia'},35,{'https://t.co/bykfxr34pm'},0.24721169864215167,8,0,1362748296045953027,2021-02-19T12:58:07.0000000+00:00,,
