diversity_score,sentiment_score,reply_count,author_id,domains,quote_count,retweet_count,tokens,entities,urls,context_score,like_count,impression_count,item_id,created_at,hashtags,mentions,recency_score
1.0,-0.1188390254974365,1.890752330352247e-05,25562270,{'Notícias'},0.0,1.0209603152725454e-05,"{'bloomberg', 'intercept', 'transformation', 'stockholder', 'ryan', 'gamestop', 'cohen'}",{'Tecnologia'},"{'https://t.co/gidbfh358e', 'https://t.co/e5jbdlbz2b'}",0.1932394740539534,2.2854687610702394e-06,7.850648804329541e-06,1368911960478257153,2021-03-08 13:10:19+00:00,,,0.9029969428571737
1.0,-0.1423557996749878,1.890752330352247e-05,34992644,{'Notícias'},0.0,1.0209603152725454e-05,"{'Olympian', 'contend', 'multifariousness', 'nether', 'exclusively'}",{'Esportes'},"{'https://t.co/fp9dktheep', 'https://t.co/rsw21lv8wr'}",0.0,5.7136719026755985e-06,8.70769958973088e-06,1367113449394765824,2021-03-03 14:03:40+00:00,,,0.7780809955920323
1.0,-0.1523472964763641,0.0,19407053,{'Notícias'},0.0,8.167682522180363e-05,"{'crypto', 'nft', 'substantiate', 'aside'}",{'Negócios'},{'https://t.co/w1z2zq4u1a'},0.2062484926083756,1.8283750088561915e-05,2.4990143827591387e-05,1368978600964349955,2021-03-08 17:35:07+00:00,,{'2538476593'},0.9079922420233929
0.875,-0.1931838989257812,0.0,1124816718,{'Notícias'},3.435599683924829e-05,2.0419206305450908e-05,"{'safely', 'decipher', 'disfigure', 'enthusiast', 'parachute', 'along', 'tenaciousness'}",{'Tecnologia'},{'https://t.co/py28v3qafm'},0.1612768649894603,2.2854687610702394e-06,1.426516797644236e-05,1364311211194675203,2021-02-23 20:28:35+00:00,,,0.6169880917194946
1.0,-0.1137944459915161,0.002533608122672011,87818409,{'Notícias'},0.0008932559178204556,0.0010617987278834472,"{'wharfage', 'destination', 'route'}",{'Do Mundo'},{'https://t.co/zwtdb0t3od'},0.0,0.0009427558639414738,0.001357854658079347,1369547940017147907,2021-03-10 07:17:28+00:00,,,0.9518125614799029
1.0,-0.2143715620040893,0.00011344513982113482,15012486,{'Notícias'},3.435599683924829e-05,0.00030628809458176364,"{'briefing', 'unrecorded', 'economical', 'jen', 'internal', 'psaki', 'wardrobe', 'council', 'ramamurti'}",{'Do Mundo'},"{'https://t.co/nj065cisxp', 'https://t.co/9c88k3dj69'}",0.1647845264591889,7.656320349585301e-05,0.00013266310868449994,1369356888568197133,2021-03-09 18:38:18+00:00,,,0.936877140879188
1.0,-0.2298156023025512,1.890752330352247e-05,5988062,{'Notícias'},3.435599683924829e-05,0.00014293444413815637,"{'stimulation', 'production', 'refinery', 'consequence', 'along'}",{'Do Mundo'},{'https://t.co/ww5ovwyvg5'},0.1628833123696608,4.113843769926431e-05,5.933410049504786e-05,1369362400403726350,2021-03-09 19:00:12+00:00,,,0.9373046886016216
1.0,-0.177354097366333,0.0,16973333,{'Notícias'},0.0,5.104801576362727e-05,"{'endorsement', 'shirt', 'connect', 'terminated', 'cavani', 'edinson', 'disrespect', 'majestic'}",{'Do Mundo'},{'https://t.co/1mwqslkhci'},0.2170673416492663,1.1427343805351197e-05,1.561883989224462e-05,1369605923732393985,2021-03-10 11:07:52+00:00,,,0.9563922442205967
1.0,-0.1696896851062774,9.453761651761236e-05,14293310,{'Notícias'},6.871199367849658e-05,0.0003675457134981163,"{'patriarchate', 'substantiate'}",{'Do Mundo'},{'https://t.co/tegxyvzcwr'},0.0,0.00015198367261117093,0.00017069474907634903,1369566623913369603,2021-03-10 08:31:43+00:00,,,0.953286035882487
0.75,-0.2437650263309478,9.453761651761236e-05,28785486,{'Notícias'},0.0,0.00031649769773448906,"{'recommend', 'substantiate', 'victim'}",{'Do Mundo'},{'https://t.co/rli6zuntmv'},0.1658969939216043,0.00016455375079705724,0.00014389726626228965,1369450685708857348,2021-03-10 00:51:01+00:00,,,0.944180244167645
1.0,-0.2257784903049469,0.0004537805592845393,1367531,{'Notícias'},0.00010306799051774487,0.00014293444413815637,"{'approximately', 'ricky', 'sorrowfulness'}",{'Do Mundo'},{'https://t.co/jwkug0yxx6'},0.2061843045242571,8.799054730120422e-05,0.00019694338531041117,1369269245704630276,2021-03-09 12:50:02+00:00,,,0.9301041772541873
1.0,-0.1627850830554962,0.00015126018642817976,5988062,{'Notícias'},3.435599683924829e-05,0.00045943214187264543,"{'retrain', 'expend', 'magnanimous', 'unwarranted'}",{'Do Mundo'},{'https://t.co/blfew13eq5'},0.0,0.0001348426569031441,0.0001949727455108044,1369321348783345674,2021-03-09 16:17:04+00:00,,,0.9341245615410445
1.0,-0.1358343660831451,0.002930666112045983,759251,{'Notícias'},0.0006527639399457175,0.0011741043625634272,"{'altercate', 'respective', 'kingdom', 'connect', 'meghan', 'undischarged', 'allegation', 'perspective', 'prince', 'companionship', 'substantiate', 'duchess', 'administration', 'Sussex', 'consider', 'provoke', 'merely'}",{'Do Mundo'},{'https://t.co/hzvkdhsxev'},0.1171429268586541,0.0005953646122587974,0.0013382247567034812,1369366150237351943,2021-03-09 19:15:06+00:00,,,0.9375956887620216
1.0,-0.1931504011154174,3.781504660704494e-05,16973333,{'Notícias'},3.435599683924829e-05,1.0209603152725454e-05,"{'whoremonger', 'kerry', 'approximately', 'climate', 'hypothecate', 'endorsement', 'ambitiousness'}",{'Do Mundo'},{'https://t.co/kvlzf0xlb6'},0.2069186615050532,6.856406283210718e-06,2.2309263220557353e-05,1369617111014924289,2021-03-10 11:52:20+00:00,,,0.957278645881995
1.0,-0.0921838283538818,0.0022310877498156515,28785486,{'Notícias'},0.0030233277218538494,0.0029403657079849306,"{'conceive', 'historical', 'reconstruct', 'biden', 'signboard', 'approximately', 'expend', 'pres', 'substantiate', 'joe', 'covid', 'aside'}",{'Do Mundo'},"{'https://t.co/cvwrmxbovv', 'https://t.co/sllbsdztav'}",0.1363947946538997,0.0011347352398713738,0.0023323791048814515,1370098415938498560,2021-03-11 19:44:52+00:00,,,0.9961909534477716
1.0,-0.1343528032302856,0.0,28785486,{'Notícias'},0.0,0.0002450304756654109,"{'Tuesday', 'completely', 'rt', 'Lapplander', 'along', 'workweek'}",{'Do Mundo'},,0.1681214904065563,0.0,6.125761891635272e-05,1369500754000699392,2021-03-10 04:09:58+00:00,{'soulofanation'},"{'1359291159634395137', '28785486'}",0.9481017959689917
1.0,-0.1716096699237823,0.0,25562270,{'Notícias'},0.0,2.0419206305450908e-05,"{'influence', 'facebook'}",{'Tecnologia'},"{'https://t.co/otflocm9fj', 'https://t.co/ca2eredxp0'}",0.1813945660473843,0.0,5.104801576362727e-06,1367190653269073930,2021-03-03 19:10:27+00:00,,,0.783069885600801
1.0,-0.0893722474575042,1.890752330352247e-05,1754641,{'Notícias'},0.0,2.0419206305450908e-05,"{'pounce', 'transformation', 'world', 'irritability', 'sympathize', 'censor', 'chloé', 'triumphant', 'Taiwanese', 'congratulate', 'zhao', 'advantageously', 'substantiate', 'nomadland', 'favourable'}",{'Negócios'},{'https://t.co/yymmtpu1zb'},0.1240625496888442,4.570937522140479e-06,1.0974416782778464e-05,1368607437310353408,2021-03-07 17:00:15+00:00,,,0.8805171855136045
1.0,-0.161573439836502,0.0002457978029457921,87818409,{'Notícias'},3.435599683924829e-05,3.062880945817636e-05,"{'approximately', 'lockdown', 'shopper', 'differentiate'}",{'Do Mundo'},{'https://t.co/mz4knx86rd'},0.2268305327192613,1.4855546946956556e-05,8.140953904754333e-05,1369585318521802763,2021-03-10 09:46:00+00:00,,,0.9547624543588299
1.0,-0.1860104501247406,0.00043487303598101684,87818409,{'Notícias'},0.0007558319304634623,0.00089844507743984,"{'England', 'covid', 'hypothecate'}",{'Do Mundo'},{'https://t.co/swiy1ygnag'},0.1956218414900476,0.00016226828203598698,0.0005628545814800767,1369536457992470528,2021-03-10 06:31:50+00:00,,,0.9509081085628552
1.0,-0.1911259889602661,0.001247896538032483,28785486,{'Notícias'},0.0009276119146597038,0.0009801219026616436,"{'Logos', 'deuce', 'hindquarters', 'approximately', 'Canada', 'snowboard', 'along'}",{'Do Mundo'},"{'https://t.co/r5xzzwmbyx', 'https://t.co/qvu1kegevy'}",0.1313634630505135,0.0004753775023026098,0.00090775196441411,1370017497710215170,2021-03-11 14:23:19+00:00,,,0.9895398144830262
1.0,-0.2022477984428405,0.00018907523303522472,28785486,{'Notícias'},0.00010306799051774487,0.0003573361103453909,"{'decennium', 'contribute', 'twelvemonth', 'youngster', 'enslavement', 'subsequently', 'substantiate', 'amanda', 'workplace'}",{'Do Mundo'},{'https://t.co/gf6lnttytn'},0.1964635019852093,0.0002822553919921746,0.00023293368147263375,1370057097107345411,2021-03-11 17:00:41+00:00,,,0.9927893170690003
1.0,-0.2275316417217254,9.453761651761236e-05,28785486,{'Notícias'},0.00024049197787473804,0.0005615281733999,"{'severely', 'nuclear', 'resolution', 'twelvemonth', 'northeasterly', 'tsunami', 'intimately', 'along', 'wrongfulness', 'fukushima', 'endorsement', 'agone', 'earthquake', 'station'}",{'Do Mundo'},"{'https://t.co/1qzwlt644t', 'https://t.co/1pcsoclrdl'}",0.1364047408529052,0.0001679819539386626,0.0002661349304327282,1369968831666487296,2021-03-11 11:09:56+00:00,,,0.9855611572647589
0.8823529411764706,-0.1527944803237915,0.00022689027964226965,28785486,{'Notícias'},3.435599683924829e-05,0.00031649769773448906,"{'acknowledge', 'scarcely', 'identical', 'fourteen', 'recreant', 'experience', 'non', 'preceptor', 'substantiate', 'reasonably', 'thymine', 'corresponding', 'along', 'intemperately', 'acknowledgement'}",{'Do Mundo'},{'https://t.co/kuee3clfxu'},0.0,7.999140663745838e-05,0.00016443384521336635,1369475595466375169,2021-03-10 02:30:00+00:00,{'soulofanation'},"{'1229818150381899776', '218647820'}",0.946129297012556
0.9333333333333332,-0.2137954533100128,0.001285711584639528,15012486,{'Notícias'},0.0007901879273027107,0.002858688882763127,"{'January', 'straightaway', 'newfangled', 'screeching', 'rnc', 'improving', 'defendant', 'nighttime', 'substantiate', 'international', 'endorsement', 'dnc', 'individual', 'aside'}",{'Do Mundo'},"{'https://t.co/crkq1gsq49', 'https://t.co/epayvdmzcy'}",0.0921700045194276,0.00038053054871819487,0.00132877973585589,1369404129643216897,2021-03-09 21:46:01+00:00,,,0.9405482198527938
0.875,-0.2038288712501526,0.0024579780294579213,14173315,{'Notícias'},0.0012711718830521867,0.00043901293556719453,"{'sheepherder', 'surprised', 'jen', 'resolution', 'psaki', 'unfamiliar', 'Monday', 'necessitate', 'respond', 'substantiate', 'hypothecate', 'consider', 'individual', 'aside'}",{'Do Mundo'},{'https://t.co/zon6eljsqa'},0.1123296005228817,0.00032339382969143887,0.0011228891694421853,1369460521846575104,2021-03-10 01:30:06+00:00,,,0.9449493428893286
0.9090909090909092,-0.1586581170558929,0.0006239482690162415,5988062,{'Notícias'},0.00027484797471398633,0.00019398245990178364,"{'consultation', 'meghan', 'non', 'advantageously', 'approximately', 'possess', 'monarchy', 'along', 'merely', 'markle'}",{'Do Mundo'},{'https://t.co/7eklhcqkur'},0.1306448662278265,0.00017598109460240845,0.000317189949558605,1369270015699136512,2021-03-09 12:53:06+00:00,,,0.9301636024749084
1.0,-0.1450552940368652,0.0,1038082275689340928,{'Entretenimento'},0.0,0.024217178678264777,"{'hither', '2021', 'nightmare', 'witcher', 'substantiate', 'rt', 'logotype', 'acclaim'}",{'Séries de TV'},{'https://t.co/vagw48l8ns'},0.1895573711714501,0.0,0.006054294669566194,1340976808989241344,2020-12-21 11:06:00+00:00,,{'999720386014019584'},0.08940076483243019
1.0,-0.2395076155662536,5.672256991056741e-05,621583,{'Notícias'},0.00010306799051774487,7.146722206907819e-05,"{'scourge', 'youtube', 'furiousness', 'hypothecate'}",{'Tecnologia'},{'https://t.co/0f7khw5dmk'},0.2183642818849641,2.2854687610702394e-06,5.838581281461518e-05,1367617268734164992,2021-03-04 23:25:40+00:00,,,0.811219734059699
1.0,-0.1445516347885131,7.563009321408988e-05,65184105,{'Entretenimento'},0.0,1.0209603152725454e-05,"{'detent', 'aww', 'lucullan', 'substantiate', 'hypothecate', 'noneffervescent', 'easygoing', 'merely'}",{'Séries de TV'},{'https://t.co/jt42vrlgok'},0.1772223200426438,3.542476579658871e-05,3.0316115540851008e-05,1368776591388647424,2021-03-08 04:12:24+00:00,{'twd'},"{'742107732', '23707663', '1378000488'}",0.8929339113123177
0.6666666666666666,-0.0546050667762756,0.0,19110632,{'Notícias'},0.0,0.0,"{'situate', 'substantiate', 'island', 'along', 'merely', 'Continent'}",{'Viagens'},,0.183569037771411,0.0,0.0,1352326523026632706,2021-01-21 18:45:42+00:00,,,0.2287675266942217
1.0,-0.1833684742450714,0.0002836128495528371,2412917082,{'Entretenimento'},0.0006184079431064693,0.0007248818238435072,{'inexhaustible'},{'Séries de TV'},{'https://t.co/p6t5fuzvi5'},0.0,0.0004308108614617401,0.0005144283694911385,1273723492186443782,2020-06-18 21:05:19+00:00,,,0.000341507718388707
1.0,-0.2030234634876251,0.000926468641872601,65184105,{'Entretenimento'},0.0004809839557494761,0.0013068292035488581,"{'straightaway', 'newfangled', 'belatedly', 'completely', 'substantiate', 'daryl'}",{'Séries de TV'},"{'https://t.co/bas4801htp', 'https://t.co/boiekvqlt6'}",0.1606780412853813,0.0021049167289456903,0.0012047996325291563,1368939573586386945,2021-03-08 15:00:02+00:00,{'twd'},,0.9050633414108351
1.0,-0.1193322241306305,1.890752330352247e-05,1344951,{'Notícias'},0.0,1.0209603152725454e-05,"{'bathroom', 'non', 'optimum', 'photograph', 'hindquarters', 'without', 'precisely', 'substantiate', 'corresponding', 'workplace', 'muliebrity'}",{'Tecnologia'},{'https://t.co/7g8nra3a51'},0.150097954425276,0.0,7.279281614061981e-06,1368954564133654529,2021-03-08 15:59:36+00:00,"{'internationalwomensday', 'iwd2021'}",,0.9061871970694755
1.0,-0.2135630846023559,0.0023445328896367864,715177919438577664,{'Entretenimento'},0.02532036967052599,0.03402860730803394,"{'efflorescence', 'affectionately', 'congratulation', 'emma', 'corrin', 'everyone', 'quaternary', 'connor', 'hindquarters', 'gillian'}",{'Séries de TV'},{'https://t.co/cf5cwgxdzt'},0.2034395923772321,0.02041380697387938,0.020526829210519022,1366296962409123843,2021-03-01 07:59:15+00:00,,,0.7272269574052859
1.0,-0.1692600846290588,0.005502089281325039,1205974434,{'Entretenimento'},0.007077335348885148,0.010413795215779963,"{'route', 'sidekick', 'supernatural', 'exceptional', 'foresightful'}",{'Séries de TV'},"{'https://t.co/7qgwt7hgui', 'https://t.co/pwfsdtdu58'}",0.3174531409181687,0.014383597647795551,0.009344204373446425,1332444252895404033,2020-11-27 22:00:40+00:00,{'supernatural'},,0.04411360005608217
0.0,0.0,0.00035924294276692693,273181052,{'Entretenimento'},0.0004466279589102278,0.0012864099972434073,,{'Séries de TV'},{'https://t.co/3ixgcvtwre'},0.0,0.0014638427414654883,0.0008890309100965127,1365315694167011328,2021-02-26 15:00:02+00:00,,,0.6704874141882251
1.0,-0.1792082786560058,0.0010210062583902134,1288485038,{'Entretenimento'},0.0026454117566221185,0.012568021481005035,"{'tommy', 'shelby', 'viglasky'}",{'Séries de TV'},{'https://t.co/7k93zuvkze'},0.2510205543552873,0.012684351623939829,0.007229697779989299,1322493521245298689,2020-10-31 11:00:00+00:00,{'peakyblinders'},,0.019356034615999374
0.8181818181818182,-0.1329516470432281,0.0005861332224091966,2412917082,{'Entretenimento'},0.0004122719620709795,0.0005513185702471745,"{'straightaway', 'wendy', 'completely', 'improving', 'substantiate', 'along', 'rhoades', 'merely', 'testament'}",{'Séries de TV'},{'https://t.co/nkjokflncm'},0.1555697790757284,0.0004925185180106366,0.0005105605681844968,1285629613067038720,2020-07-21 17:36:00+00:00,{'billions'},{'257548783'},0.0009150781910259133
1.0,-0.1199707686901092,0.0058991472706990105,180463340,{'Entretenimento'},0.0030233277218538494,0.006952739747006035,"{'neighborhood', 'acknowledgement', 'contribution', 'photograph'}",{'Séries de TV'},{'https://t.co/gllgtfered'},0.0,0.011191940522960962,0.006766788815629964,1189249540412624898,2019-10-29 18:36:00+00:00,{'gothalloween'},,3.13567546212977e-07
1.0,-0.2360624969005584,0.0022310877498156515,180463340,{'Entretenimento'},0.00824543924141959,0.015059164650270044,"{'knight', 'kingslayer'}",{'Séries de TV'},{'https://t.co/g0pkypavne'},0.2021302932127583,0.017587824850816027,0.010780879123080327,1152351180225335296,2019-07-19 22:55:05+00:00,{'gotsdcc'},"{'3154252605', '131482972'}",1.4782031638857474e-08
1.0,-0.0171808302402496,0.0,2412917082,{'Entretenimento'},0.0,8.167682522180363e-05,"{'inexhaustible', '2011', 'substantiate', 'rt', 'niro', 'neil', 'aside'}",{'Séries de TV'},,0.1717549778889471,0.0,2.0419206305450908e-05,1272336376927666176,2020-06-15 01:13:25+00:00,,"{'3912022947', '329631801'}",0.0003044597913096053
1.0,-0.1013995707035064,0.0027604984023142805,1060978099146260480,{'Entretenimento'},0.003195107706050091,0.006983368556464211,"{'straightaway', 'chapter', 'twelve', 'substantiate', 'along'}",{'Séries de TV'},{'https://t.co/nryjqfcivb'},0.2008269823589563,0.013752808269740166,0.006672945733642187,1330209367002472448,2020-11-21 18:00:01+00:00,"{'themandalorian', 'disneyplus'}",,0.036662505507958965
1.0,-0.1654292345046997,0.0014180642477641854,1232061287301074945,{'Entretenimento'},0.0037104476586388153,0.006636242049271545,"{'unbelievable', 'oneself', 'announce', 'condition'}",{'Séries de TV'},{'https://t.co/xhthika9ck'},0.1920343302549423,0.007463198239274867,0.0048069880487373534,1362483585169686531,2021-02-18 19:26:15+00:00,,,0.5303573965057198
1.0,-0.1476894617080688,0.008621830626406247,1060978099146260480,{'Entretenimento'},0.014017246710413303,0.010995742595485315,"{'chapter', 'straightaway'}",{'Séries de TV'},{'https://t.co/8xmhz2vs6v'},0.2596634391575384,0.015485193590631408,0.012280003380734069,1337396723610771457,2020-12-11 14:00:01+00:00,"{'themandalorian', 'disneyplus'}",,0.06647025700570176
1.0,-0.1324890255928039,0.0003025203728563595,1288485038,{'Entretenimento'},0.0004809839557494761,0.0022359030904468744,"{'auntie', 'identical', 'possess', 'viglasky', 'charlie', 'uncle'}",{'Séries de TV'},{'https://t.co/wdjsf3tfab'},0.2138492795692188,0.0033447835318262953,0.0015910477377197513,1287306318961872896,2020-07-26 08:38:38+00:00,"{'auntanduncleday', 'peakyblinders'}",,0.0010513332266796143
1.0,-0.1236965656280517,0.007922252264175915,180463340,{'Entretenimento'},0.009344831140275536,0.00516605919527908,"{'straightaway', 'panellist', 'update', 'populate', 'conleth', 'Friday', 'testament'}",{'Séries de TV'},,0.1545523883249952,0.005808518856260014,0.007060415363997636,1151605021345083392,2019-07-17 21:30:07+00:00,{'gotsdcc'},"{'3154252605', '102154232', '1286087420', '101798589', '131482972', '863172565786705920'}",1.389657248386592e-08
1.0,-0.1894935965538025,0.0014747868176747526,180463340,{'Entretenimento'},0.003504311677603326,0.001664165313894249,{'streamer'},{'Séries de TV'},{'https://t.co/3purbzcnpz'},0.0,0.0014809837571735152,0.0020310618915864607,1265629710941388800,2020-05-27 13:03:32+00:00,{'hbomax'},"{'15635604', '89090040'}",0.00017474593646226274
1.0,-0.2147471010684967,0.00011344513982113482,273181052,{'Entretenimento'},0.0,2.0419206305450908e-05,"{'resolution', 'already'}",{'Séries de TV'},,0.3554324678504174,8.227687539852862e-05,5.403530538127859e-05,1357381035852521474,2021-02-04 17:30:32+00:00,,,0.3476305745148573
1.0,-0.1639368236064911,1.890752330352247e-05,1232061287301074945,{'Entretenimento'},6.871199367849658e-05,3.062880945817636e-05,"{'advantageously', 'survive'}",{'Séries de TV'},,0.0,7.54204691153179e-05,4.841719888887833e-05,1362484293650567168,2021-02-18 19:29:03+00:00,,{'3057968236'},0.5303883349228777
1.0,-0.2138079106807708,1.890752330352247e-05,65184105,{'Entretenimento'},0.0,1.0209603152725454e-05,{'non'},{'Séries de TV'},,0.0,2.2854687610702394e-06,7.850648804329541e-06,1368744769686540290,2021-03-08 02:05:57+00:00,{'twd'},{'3035225852'},0.8905846842708207
1.0,-0.1393390595912933,0.0017205846206205448,252882791,{'Entretenimento'},0.003332531693407084,0.003665247531828438,"{'January', 'newfangled', 'approximately', 'consequence', 'along', 'testament'}",{'Games'},"{'https://t.co/gr3e1zpuk7', 'https://t.co/jxgmz8oem3'}",0.0,0.003189371656073519,0.002976933875482396,1350201158426648581,2021-01-15 22:00:16+00:00,{'reshowcase'},,0.19185882073253197
1.0,-0.1611644029617309,0.004405452929720736,95955871,{'Música'},0.005874875459511457,0.017162342899731488,"{'advantageously', 'endorsement', 'substantiate'}",{'Rock'},{'https://t.co/j9mkpycput'},0.0,0.01237009966929267,0.009953192739564088,1357735941637603331,2021-02-05 17:00:48+00:00,,,0.3579956745202856
1.0,-0.1269038319587707,0.07978974834086483,10671602,{'Entretenimento'},0.08513416016765726,0.04078736459513819,"{'tray', 'twelvemonth', 'deuce', 'playstation', 'agone'}",{'Games'},{'https://t.co/gj4rmx8c1j'},0.1914539727961682,0.040003702459392936,0.061428743890763304,1367610810789326850,2021-03-04 23:00:00+00:00,,,0.8107860727952827
1.0,-0.1493831872940063,0.00037815046607044944,203162990,{'Entretenimento'},0.0021987837977118906,0.0012251523783270545,"{'survive', 'workweek', 'nowadays'}",{'Filmes'},"{'https://t.co/kzkpadqks6', 'https://t.co/cben9x9co0'}",0.0,0.0003588185954880276,0.0010402263093993555,1317087904569741312,2020-10-16 13:00:01+00:00,{'emptyman'},,0.012372850353254293
1.0,-0.1721402704715728,7.563009321408988e-05,331908924,{'Entretenimento'},0.00010306799051774487,0.00021440166620723453,"{'hearthstone', 'twelvemonth', 'griffon', 'delf', 'contingent', 'acclaim', 'along'}",{'Games'},"{'https://t.co/bafpxbdkw9', 'https://t.co/izavafmkya'}",0.1408489779179381,0.00020112125097418107,0.0001485552502283126,1362913607105736706,2021-02-19 23:55:00+00:00,{'blizzconline'},,0.5495776480800013
0.9,-0.0513921380043029,1.890752330352247e-05,15234657,{'Entretenimento'},0.0,0.0,"{'straightaway', 'hither', 'belatedly', 'improving', 'ASAP', 'excessively', 'mustiness', 'along', 'affectionateness'}",{'Games'},,0.1429966081290745,2.2854687610702394e-06,5.2982480161481775e-06,1359943678354092032,2021-02-11 19:13:34+00:00,,{'99261158'},0.4297857704154168
1.0,-0.1364623606204986,0.001928567376959292,297047872,{'Música'},0.002473631772425877,0.004032793245326554,"{'fav', 'ninety', 'scratchy', 'substantiate', 'q', 'straits', 'corresponding', 'endorsement'}",{'Rock'},"{'https://t.co/o8w7keuyhj', 'https://t.co/57wgy8c4v7'}",0.1708938369741746,0.004372101739927368,0.0032017735336597733,1254427280794845185,2020-04-26 15:09:04+00:00,,,6.912720825717544e-05
1.0,-0.1788667440414428,0.006182760120251848,612782611,{'Entretenimento'},0.0009276119146597038,0.0007248818238435072,"{'1300', 'reinvigorated', 'hither', 'engagement', 'deuce', 'experience', 'intel', 'along'}",{'Games'},{'https://t.co/zjt6pvonqc'},0.1439498567923949,0.001060457505136591,0.0022239278409729125,1338550048892710913,2020-12-14 18:22:55+00:00,"{'warzone', 'blackopscoldwar'}",,0.07312948725725012
0.0,0.0,0.021006258390213466,27195114,{'Música'},0.008176727247741093,0.045218332363421036,,{'Rap'},{'https://t.co/zxytklwgsp'},0.0,0.023023812299021593,0.024356282575099295,1055619307084800000,2018-10-26 00:37:09+00:00,,,4.9199286708047734e-12
1.0,-0.1086994111537933,0.0006239482690162415,96829836,{'Música'},0.00030920397155323465,0.0017254229328106017,"{'hither', '7pm', 'approximately', 'substantiate', 'along', 'Friday'}",{'Rap'},"{'https://t.co/5skaauhdan', 'https://t.co/rnzdawh0ry'}",0.1558229716758151,0.0007713457068612058,0.000857480220060321,1306401710386982912,2020-09-17 01:16:54+00:00,{'raplifelive'},"{'27147528', '74580436'}",0.0051082471436789
0.8571428571428571,-0.1883465349674224,0.0015882319574958875,18847632,{'Música'},0.0030233277218538494,0.0019908726147814635,"{'bono', 'straightaway', 'agos', 'u2', 'completely', 'twelvemonth', 'larry', 'foresightful', 'corresponding', 'insightful', 'fastened', 'station'}",{'Rock'},{'https://t.co/r55t8qouox'},0.1312494050048571,0.0028294103262049564,0.002357960655084039,1334214244632580097,2020-12-02 19:13:59+00:00,,,0.05107502125007631
1.0,-0.2174244225025177,0.00011344513982113482,6207392,{'Música'},0.00013742398735699316,0.0008269778553707617,"{'andrei', 'charniauski'}",{'Heavy Metal'},{'https://t.co/xu9jt2dhyx'},0.3349067026613031,0.0012158693808893674,0.0005734290908595643,1327711653828337665,2020-11-14 20:35:00+00:00,{'finallyfree'},,0.029814158674522296
0.8333333333333334,-0.1884855926036834,3.781504660704494e-05,15234657,{'Entretenimento'},0.0,0.0,"{'conceive', 'circumstances', 'amigo', 'identical', 'mustiness', 'advantageously', 'substantiate', 'anything', 'intemperately', 'merely'}",{'Games'},,0.1561818388102712,3.428203141605359e-06,1.0310812437162575e-05,1359973359568625670,2021-02-11 21:11:30+00:00,,"{'154280902', '2526757508'}",0.4308430284566241
1.0,-0.2127147614955902,0.007298303995159673,19028953,{'Música'},0.044113099941594805,0.14288339612239273,"{'straightaway', 'along', 'unrecorded'}",{'Rap'},{'https://t.co/ystitr0twc'},0.0,0.04757774593357971,0.06046813649818173,1146224584443727872,2019-07-03 01:10:11+00:00,,,8.901563612079774e-09
1.0,-0.1417785584926605,0.00018907523303522472,15234657,{'Entretenimento'},0.0,5.104801576362727e-05,"{'deuce', 'hither'}",{'Games'},{'https://t.co/sicywvajzj'},0.0,0.00012112984433672269,9.031327328389367e-05,1363914797335543811,2021-02-22 18:13:22+00:00,{'ittakestwogame'},,0.5970690148874697
1.0,-0.1749345362186432,0.0004915956058915842,6207392,{'Música'},0.00020613598103548975,0.002715754438624971,"{'reimagined', 'nortbert', 'bertók', 'aside'}",{'Heavy Metal'},{'https://t.co/x0td3cd1ip'},0.3059738056794289,0.0025334421216463604,0.0014867320367996013,1307801712107966476,2020-09-20 22:00:00+00:00,{'theserenityofsuffering'},,0.00573595488090557
1.0,-0.1178024411201477,1.890752330352247e-05,52484614,{'Entretenimento'},3.435599683924829e-05,2.0419206305450908e-05,"{'chloe', 'tolerant', 'sackier', 'disfigure', 'straits', 'along', 'testament'}",{'Mídias Sociais'},{'https://t.co/x5of1exyia'},0.1770575359972233,2.8568359513377993e-05,2.5562771490399916e-05,1357452896976179201,2021-02-04 22:16:05+00:00,,{'1232783237623119872'},0.3497047778755367
0.8571428571428571,0.2306786775588989,0.0,2412917082,{'Entretenimento'},0.0,8.167682522180363e-05,"{'shane', '1953', 'advantageously', 'substantiate', 'rt', 'aside'}",{'Séries de TV'},,0.1743458089980864,0.0,2.0419206305450908e-05,1272338362909655040,2020-06-15 01:21:19+00:00,,{'3912022947'},0.000304509904440705
1.0,-0.1201161742210388,0.0015504169108888426,715177919438577664,{'Entretenimento'},0.01810561033428385,0.009607236566714653,"{'efflorescence', 'margaret', 'multifariousness', 'competition', 'springiness', 'reaching', 'endorsement', 'testament'}",{'Séries de TV'},{'https://t.co/rehfr0s2xg'},0.1011582262854061,0.005787949637410381,0.00876280336232443,1326902644322017281,2020-11-12 15:00:17+00:00,,,0.02788280359207591
1.0,-0.1996578276157379,0.00015126018642817976,715177919438577664,{'Entretenimento'},0.00024049197787473804,0.00028586888827631274,"{'revolutionise', 'along'}",{'Séries de TV'},{'https://t.co/th1pxyusiq'},0.0,0.00033939211101893053,0.00025425329089954026,1329150877941305345,2020-11-18 19:53:58+00:00,,,0.033586645844777864
